search_text,lat,lon,min_lat,max_lat,min_lon,max_lon,display_name,osm_type,osm_id,geocoder,status,geo_resolution
"Areyonga (Utju), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Atitjere (Harts Range), NT, Australia",-22.981846,134.9324832,-22.990478,-22.973654,134.924125,134.94155,"Atitjere, Central Desert Region, Northern Territory, 0872, Australia",relation,11716680,nominatim,ok,exact
"Borroloola Generation, NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Bulla Camp, NT, Australia",-15.7692093,130.0397382,-15.7695101,-15.7687903,130.0392704,130.0400196,"Bulla Camp School, Juluma Road, Bulla, Baines, Bulla, Victoria Daly Region, Northern Territory, Australia",way,486889349,nominatim,ok,exact
"Bulman, NT, Australia",-13.6658065,134.3360241,-13.7058065,-13.6258065,134.2960241,134.3760241,"Bulman, Roper Gulf Region, Northern Territory, Australia",node,4405335222,nominatim,ok,exact
"Daly Waters Generation, NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Elliot Generation, NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Engawala (Alcoota), NT, Australia",-22.80257,134.45547,-22.82257,-22.78257,134.43547,134.47547,"Engawala, Central Desert Region, Northern Territory, Australia",node,6051889765,nominatim,ok,exact
"Epenarra, NT, Australia",-20.4635071,135.2515125,-20.4835071,-20.4435071,135.2315125,135.2715125,"Wutunugurra, Barkly Region, Northern Territory, Australia",node,3273719556,nominatim,ok,exact
"Eva Valley, NT, Australia",-13.1260273,131.0067669,-13.162279,-13.100917,130.954733,131.059179,"Eva Valley, Coomalie Shire, Northern Territory, 0822, Australia",relation,11716573,nominatim,ok,exact
"Galiwinku (Elcho Island), NT, Australia",-12.0103775,135.5871054,-12.071735,-11.950416,135.553814,135.619212,"Galiwinku, East Arnhem Region, Northern Territory, 0822, Australia",relation,11716618,nominatim,ok,exact
"Gapuwiyak (Lake Evella), NT, Australia",-12.4989223,135.8088193,-12.4994715,-12.4987533,135.8060906,135.8116207,"Gapuwiyak, East Arnhem Region, Northern Territory, 0880, Australia",way,1425550845,nominatim,ok,exact
"Gunbalanya (Oenpelli), NT, Australia",-12.324689,133.0536179,-12.463019,-12.245493,132.858418,133.151159,"Gunbalanya, West Arnhem Region, Northern Territory, 0822, Australia",relation,11716613,nominatim,ok,exact
"Ikuntji (Haasts Bluff), NT, Australia",-23.4475052,131.8824037,-23.4475552,-23.4474552,131.8823537,131.8824537,"Australia Post, 4, Jugadai Road, Kunparrka, Haasts Bluff, Macdonnell Region, Northern Territory, 0872, Australia",node,4696721631,nominatim,ok,exact
"Imangara (Murray Downs), NT, Australia",-21.046702,134.6754184,-21.0469026,-21.0465014,134.6752058,134.675631,"Imangara Power Station, Imangara, Barkly Region, Northern Territory, Australia",way,846106319,nominatim,ok,exact
"Imanpa (Mount Ebenezer), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Kalkaringi (Wave Hill), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Kaltukatjara (Docker River), NT, Australia",-24.8720591,129.0804066,-24.8721455,-24.8719727,129.0803057,129.0805075,"Kaltukatjara Police Station, Docker River Community Access Road, Kaltukatjara, Macdonnell Region, Northern Territory, Australia",way,1294857943,nominatim,ok,exact
"Lajamanu (Hooker Creek), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Laramba (Napperby), NT, Australia",-22.5424515,132.7619848,-22.550865,-22.531148,132.747119,132.782814,"Laramba, Central Desert Region, Northern Territory, 0872, Australia",relation,11716374,nominatim,ok,exact
"Maningrida, NT, Australia",-12.0571775,134.226992,-12.077677,-12.0367178,134.2135352,134.248384,"Maningrida, West Arnhem Region, Northern Territory, 0822, Australia",relation,11716615,nominatim,ok,exact
"Milikapiti (Snake Bay), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Milingimbi, NT, Australia",-12.10003,134.9144336,-12.111186,-12.089049,134.881025,134.92939,"Milingimbi, East Arnhem Region, Northern Territory, 0822, Australia",relation,11716617,nominatim,ok,exact
"Milyakburra (Bickerton Island), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Minjilang (Croker Island), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Minyerri (Hodgson Downs), NT, Australia",-15.222775,134.0775037,-15.2229123,-15.2226095,134.0771122,134.0779013,"Minyerri Power Station, Miniyeri, Minyerri, Roper Gulf Region, Northern Territory, Australia",way,327344840,nominatim,ok,exact
"Nauiyu Nambiyu (Daly River), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Nguiu (Bathurst Island), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Ngukurr (Roper River), NT, Australia",-14.732635,134.7432914,-14.751104,-14.714201,134.726911,134.759561,"Ngukurr, Roper Gulf Region, Northern Territory, 0852, Australia",relation,11716446,nominatim,ok,exact
"Numbulwar (Rose River), NT, Australia",-14.2681542,135.7137804,-14.2765782,-14.2627576,135.7099501,135.7193375,"Numbulwar Airport, Numbulwar Road, Numburindi, Numbulwar, Roper Gulf Region, Northern Territory, Australia",way,301174035,nominatim,ok,exact
"Nyirripi (Waite Creek), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Orwaitilla (Canteen Creek), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Palumpa, NT, Australia",-14.3507558,129.8800459,-14.368868,-14.290243,129.83453,129.940386,"Nganmarriyanga, West Daly Region, Northern Territory, 0822, Australia",relation,11716592,nominatim,ok,exact
"Papunya, NT, Australia",-23.2049554,131.9122492,-23.214476,-23.190945,131.901093,131.923416,"Papunya, Macdonnell Region, Northern Territory, 0872, Australia",relation,11716640,nominatim,ok,exact
"Peppimenarti, NT, Australia",-14.1505822,130.0763736,-14.159042,-14.136675,130.068094,130.100002,"Peppimenarti, West Daly Region, Northern Territory, 0822, Australia",relation,11716595,nominatim,ok,exact
"Pidgeon Hole, NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Pirlangimpi (Garden Point), NT, Australia",-11.3990443,130.4180531,-11.4026044,-11.3955841,130.4150019,130.4245076,"Pirlangimpi Golf Course, Golf Course Road, Pirlangimpi, Tiwi Islands Region, Northern Territory, Australia",way,411533656,nominatim,ok,exact
"Ramingining, NT, Australia",-12.3280046,134.9299289,-12.360597,-12.301368,134.880609,134.966985,"Ramingining, East Arnhem Region, Northern Territory, 0822, Australia",relation,11716616,nominatim,ok,exact
"Robinson River, NT, Australia",-16.7594805,136.9808663,-16.764937,-16.753964,136.974422,136.991879,"Robinson River, Roper Gulf Region, Northern Territory, 0852, Australia",relation,11716389,nominatim,ok,exact
"Tara (Neutral Junction), NT, Australia",-21.507042,133.9970669,-21.5071856,-21.5069899,133.9969689,133.997238,"Tara Health Clinic, Tara, Barkly Region, Northern Territory, Australia",way,456758535,nominatim,ok,exact
"Ti Tree Generation, NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Timber Creek Generation, NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Titjikala (Maryvale), NT, Australia",-24.6773385,134.0747072,-24.689364,-24.668482,134.064418,134.088015,"Titjikala, Macdonnell Region, Northern Territory, 0872, Australia",relation,11716650,nominatim,ok,exact
"Umbakumba, NT, Australia",-13.8606295,136.8047384,-13.869215,-13.853388,136.791794,136.818859,"Umbakumba, Groote Archipelago Region, Northern Territory, 0822, Australia",relation,11716438,nominatim,ok,exact
"Wadeye (Port Keats), NT, Australia",-14.2496506,129.5012608,-14.2529159,-14.2328509,129.4971193,129.5188588,"Wadeye Int Road, Manthathpe, Wadeye, West Daly Region, Northern Territory, Australia",way,323166364,nominatim,ok,exact
"Walungurru (Kintore), NT, Australia",-23.2759057,129.3881877,-23.28889,-23.258495,129.359278,129.404315,"Kintore, Macdonnell Region, Northern Territory, 0872, Australia",relation,11716369,nominatim,ok,exact
"Warruwi (Goulburn Is), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Wilora (Stirling), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Wirliyatjarrayi (Willowra), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Yarralin, NT, Australia",-16.4478246,130.8820653,-16.530202,-16.369186,130.760037,130.919886,"Yarralin, Victoria Daly Region, Northern Territory, 0852, Australia",relation,11716404,nominatim,ok,exact
"Yuendumu, NT, Australia",-22.2527454,131.7978253,-22.275738,-22.241838,131.766556,131.818329,"Yuendumu, Central Desert Region, Northern Territory, 0872, Australia",relation,11716372,nominatim,ok,exact
"Moree Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Midlands Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Cocos Keeling Islands - Home Island Generation, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Cocos Keeling Islands - West Island Generation, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Kemps Creek Landfill Generation, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Enwave Central Park Pty Ltd, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Enwave Mascot Pty Ltd, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Bidyadanga Remote Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Cullerin Range Wind Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Djarindjin Remote Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Grosvenor I WCMG Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Oaky Creek I Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Oaky Creek II Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Bald Hills Wind Farm Pty Ltd, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Mumbida Wind Farm Pty Ltd, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Barcaldine Power Station Facility, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Energy Impact - Bromelton Peak Generation Plant - Facility, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Energy Impact - Generation - Facility, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Barcaldine Remote Community Solar Farm Pty Ltd, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"ST. Vincent’s Hospital Cogeneration Plant, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Merredin Energy Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Wagerup Power Station, WA, Australia",-32.9156047,115.9179879,-32.9168938,-32.914136,115.9165331,115.9194414,"Wagerup Alinta Gas Power Station, Wagerup, Shire Of Waroona, Western Australia, 6215, Australia",way,916049545,nominatim,ok,exact
"Amunturangu (Mount Liebig), NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
"Epenarra (Wutunugurra), NT, Australia",-20.4630451,135.2517896,-20.4648434,-20.4611745,135.2489501,135.2535623,"Wutunugurra, Barkly Region, Northern Territory, Australia",relation,13163417,nominatim,ok,exact
"Timber Creek, NT, Australia",-15.6562054,130.4805463,-15.718498,-15.589661,130.432561,130.552785,"Timber Creek, Victoria Daly Region, Northern Territory, 0852, Australia",relation,11716597,nominatim,ok,exact
"Carnarvon Power Station & Distribution network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Denham Power Station & Denham Distribution network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Kalumburu Power Station & Distribution network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Kununurra Power Station & Kununurra Distribution network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Marble Bar Power Station & Marble Bar Distribution network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Murchison Radio Astronomy Power Station and Distribution Network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Nullagine Power Station & Nullagine Distribution network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Onslow Power Station Horizon Power back-up & Onslow Distribtion Network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
